account_number,transaction_date,transaction_value,balance
36551112,2023-01-31,,976.02
36596942,2023-01-31,,550.9
36611100,2023-01-31,,485.06
36636385,2023-01-31,,985.55
36668239,2023-01-31,,566.32
36692647,2023-01-31,,710.29
36696277,2023-01-31,,395.42
36725272,2023-01-31,,52.82
36837451,2023-01-31,,429.52
36841261,2023-01-31,,172.37
36849841,2023-01-31,,593.56
36871984,2023-01-31,,949.89
36949196,2023-01-31,,614.22
36982820,2023-01-31,,833.46
37004975,2023-01-31,,635.77
37017424,2023-01-31,,71.34
37062632,2023-01-31,,366.72
37146521,2023-01-31,,471.64
37164421,2023-01-31,,302.68
37247834,2023-01-31,,319.19
37256412,2023-01-31,,24.43
37267391,2023-01-31,,819.11
37273974,2023-01-31,,533.14
37274865,2023-01-31,,95.23
37297429,2023-01-31,,693.82
37319261,2023-01-31,,574.42
37369245,2023-01-31,,446.65
37407392,2023-01-31,,822.17
37443706,2023-01-31,,621.08
37503622,2023-01-31,,630.18
37510139,2023-01-31,,546.33
37528735,2023-01-31,,368.39
37561049,2023-01-31,,903.95
37599317,2023-01-31,,177.32
37642787,2023-01-31,,396.03
37658218,2023-01-31,,561.27
37678813,2023-01-31,,767.56
37767441,2023-01-31,,726.46
37789180,2023-01-31,,854.05
37796234,2023-01-31,,992.46
37830423,2023-01-31,,285.5
37878074,2023-01-31,,647.56
37905098,2023-01-31,,389.98
37936898,2023-01-31,,745.79
37945317,2023-01-31,,8.24
37953007,2023-01-31,,440.78
38032055,2023-01-31,,416.47
38038623,2023-01-31,,526.98
38124225,2023-01-31,,943.59
38157078,2023-01-31,,756.55
38224160,2023-01-31,,701.82
38291062,2023-01-31,,486.68
38316158,2023-01-31,,138.4
38346624,2023-01-31,,740.09
38395807,2023-01-31,,463.52
38428295,2023-01-31,,690.12
38429514,2023-01-31,,627.62
38442044,2023-01-31,,106.95
38487215,2023-01-31,,780.01
38495059,2023-01-31,,14.18
38502892,2023-01-31,,600.32
38528119,2023-01-31,,165.9
38558525,2023-01-31,,833.07
38564653,2023-01-31,,647.95
38587383,2023-01-31,,579.12
38606148,2023-01-31,,956.59
38627867,2023-01-31,,132.74
38690875,2023-01-31,,320.39
38740782,2023-01-31,,702.64
38749064,2023-01-31,,569.98
38764064,2023-01-31,,648.12
38780970,2023-01-31,,846.59
38839019,2023-01-31,,187.15
38903150,2023-01-31,,263.28
38921478,2023-01-31,,641.48
38957380,2023-01-31,,37.95
38969279,2023-01-31,,195.74
38990596,2023-01-31,,108.78
38991889,2023-01-31,,292.35
39001531,2023-01-31,,882.34
39013360,2023-01-31,,987.76
39061853,2023-01-31,,353.93
39093565,2023-01-31,,107.2
39097663,2023-01-31,,326.42
39122920,2023-01-31,,445.68
39123048,2023-01-31,,687.59
39160879,2023-01-31,,444.15
39161053,2023-01-31,,375.28
39267013,2023-01-31,,516.74
39298122,2023-01-31,,607.25
39360799,2023-01-31,,379.72
39386771,2023-01-31,,171.52
39398476,2023-01-31,,541.52
39400991,2023-01-31,,896.44
39402264,2023-01-31,,993.04
39427922,2023-01-31,,794.1
39491241,2023-01-31,,564.0
39502821,2023-01-31,,924.88
39504855,2023-01-31,,890.63
39516154,2023-01-31,,620.87
39516203,2023-01-31,,689.19
39529729,2023-01-31,,425.66
39542358,2023-01-31,,671.28
39590347,2023-01-31,,180.22
39602737,2023-01-31,,881.44
39620163,2023-01-31,,126.08
39623640,2023-01-31,,617.74
39662559,2023-01-31,,536.88
39684993,2023-01-31,,168.99
39710099,2023-01-31,,155.88
39744047,2023-01-31,,505.93
39749381,2023-01-31,,576.13
39772392,2023-01-31,,370.34
39822234,2023-01-31,,718.73
39863459,2023-01-31,,387.4
39875057,2023-01-31,,126.02
39920664,2023-01-31,,627.45
39974803,2023-01-31,,567.93
40004707,2023-01-31,,206.15
40039031,2023-01-31,,124.72
40048102,2023-01-31,,519.25
40082477,2023-01-31,,171.74
40082950,2023-01-31,,322.41
40091206,2023-01-31,,812.34
40098771,2023-01-31,,742.62
40098912,2023-01-31,,951.18
40112082,2023-01-31,,289.68
40127778,2023-01-31,,196.74
40176462,2023-01-31,,193.24
40189934,2023-01-31,,804.21
40224914,2023-01-31,,53.1
40247376,2023-01-31,,209.78
40374724,2023-01-31,,692.58
40436811,2023-01-31,,445.93
40507682,2023-01-31,,524.63
40530538,2023-01-31,,364.98
40548885,2023-01-31,,160.32
40550712,2023-01-31,,511.4
40551490,2023-01-31,,569.45
40600852,2023-01-31,,15.08
40631802,2023-01-31,,104.96
40673170,2023-01-31,,124.66
40712298,2023-01-31,,781.72
40745545,2023-01-31,,460.29
40745965,2023-01-31,,654.15
40797438,2023-01-31,,679.38
40813783,2023-01-31,,288.51
40872555,2023-01-31,,115.88
40898013,2023-01-31,,650.33
40906801,2023-01-31,,83.77
41022448,2023-01-31,,37.89
41036701,2023-01-31,,249.29
41038634,2023-01-31,,802.08
41085190,2023-01-31,,78.73
41170515,2023-01-31,,713.46
41194009,2023-01-31,,585.15
41211432,2023-01-31,,205.0
41245288,2023-01-31,,540.61
41245805,2023-01-31,,753.91
41252281,2023-01-31,,834.88
41282329,2023-01-31,,80.32
41356963,2023-01-31,,398.3
41420018,2023-01-31,,816.5
41542689,2023-01-31,,246.73
41561470,2023-01-31,,750.8
41574018,2023-01-31,,254.89
41584073,2023-01-31,,561.74
41664336,2023-01-31,,853.37
41706310,2023-01-31,,126.08
41716822,2023-01-31,,418.05
41741558,2023-01-31,,435.71
41755476,2023-01-31,,72.71
41773473,2023-01-31,,355.0
41778536,2023-01-31,,722.03
41852767,2023-01-31,,993.36
41879906,2023-01-31,,29.05
41881442,2023-01-31,,650.34
41914097,2023-01-31,,921.06
41919083,2023-01-31,,884.52
41954037,2023-01-31,,768.8
41972741,2023-01-31,,374.09
41981752,2023-01-31,,843.61
42017456,2023-01-31,,947.67
42181728,2023-01-31,,51.89
42202867,2023-01-31,,614.83
42232896,2023-01-31,,647.99
42235537,2023-01-31,,165.2
42245590,2023-01-31,,229.01
42255054,2023-01-31,,550.4
42268900,2023-01-31,,521.35
42300418,2023-01-31,,151.39
42311039,2023-01-31,,98.95
42322494,2023-01-31,,486.58
42340050,2023-01-31,,935.61
42396753,2023-01-31,,628.86
42509068,2023-01-31,,890.56
42515631,2023-01-31,,186.74
42546381,2023-01-31,,409.3
42589255,2023-01-31,,282.84
42602631,2023-01-31,,539.62
42652193,2023-01-31,,566.53
42726921,2023-01-31,,590.15
42726928,2023-01-31,,601.3
42746180,2023-01-31,,12.15
42752982,2023-01-31,,526.19
42783101,2023-01-31,,289.82
42813808,2023-01-31,,633.08
42838186,2023-01-31,,466.48
42882563,2023-01-31,,419.69
42889744,2023-01-31,,223.01
43017336,2023-01-31,,935.99
43017598,2023-01-31,,151.6
43032836,2023-01-31,,386.83
43064169,2023-01-31,,555.44
43074888,2023-01-31,,779.86
43080619,2023-01-31,,426.64
43140934,2023-01-31,,820.81
43257373,2023-01-31,,483.49
43265708,2023-01-31,,814.0
43312288,2023-01-31,,830.91
43329727,2023-01-31,,477.69
43330367,2023-01-31,,172.38
43338400,2023-01-31,,783.12
43354643,2023-01-31,,863.38
43365633,2023-01-31,,57.11
43368978,2023-01-31,,133.07
43387803,2023-01-31,,646.4
43417466,2023-01-31,,874.02
43420385,2023-01-31,,881.49
43453543,2023-01-31,,890.67
43490748,2023-01-31,,807.92
43499771,2023-01-31,,28.4
43541008,2023-01-31,,413.2
43597919,2023-01-31,,906.64
43616790,2023-01-31,,365.67
43623061,2023-01-31,,724.39
43772330,2023-01-31,,701.52
43781476,2023-01-31,,28.83
43811112,2023-01-31,,99.92
43830772,2023-01-31,,158.17
43843937,2023-01-31,,79.03
43858112,2023-01-31,,641.78
43860538,2023-01-31,,478.05
43892675,2023-01-31,,997.95
43930935,2023-01-31,,651.22
43979238,2023-01-31,,68.08
44007497,2023-01-31,,331.92
44009985,2023-01-31,,763.43
44019515,2023-01-31,,312.63
44066457,2023-01-31,,18.09
44075619,2023-01-31,,979.0
44130477,2023-01-31,,918.0
44133867,2023-01-31,,358.61
44140049,2023-01-31,,372.02
44145489,2023-01-31,,635.75
44162563,2023-01-31,,325.77
44164363,2023-01-31,,998.43
44228646,2023-01-31,,651.3
44234432,2023-01-31,,399.17
44239230,2023-01-31,,390.94
44242297,2023-01-31,,388.02
44243236,2023-01-31,,797.95
44272912,2023-01-31,,448.18
44281556,2023-01-31,,70.7
44310966,2023-01-31,,361.02
44317934,2023-01-31,,920.21
44331942,2023-01-31,,389.13
44358901,2023-01-31,,576.73
44364430,2023-01-31,,306.44
44368280,2023-01-31,,291.54
44378133,2023-01-31,,721.21
44389169,2023-01-31,,978.69
44413402,2023-01-31,,75.55
44427272,2023-01-31,,970.1
44474369,2023-01-31,,663.93
44516940,2023-01-31,,930.17
44537960,2023-01-31,,675.03
44564500,2023-01-31,,355.18
44586370,2023-01-31,,440.56
44626164,2023-01-31,,915.14
44662337,2023-01-31,,768.12
44701536,2023-01-31,,995.4
44711172,2023-01-31,,382.83
44759468,2023-01-31,,962.91
44794340,2023-01-31,,488.91
44812075,2023-01-31,,863.71
44816910,2023-01-31,,185.51
44873253,2023-01-31,,660.51
44902994,2023-01-31,,790.34
44912164,2023-01-31,,355.61
45015534,2023-01-31,,215.54
45015570,2023-01-31,,905.57
45020832,2023-01-31,,104.89
45021115,2023-01-31,,464.27
45021398,2023-01-31,,783.24
45026430,2023-01-31,,745.31
45027876,2023-01-31,,80.13
45029598,2023-01-31,,558.87
45067158,2023-01-31,,115.23
45089475,2023-01-31,,676.92
45111669,2023-01-31,,459.28
45161114,2023-01-31,,282.6
45196342,2023-01-31,,402.48
45238909,2023-01-31,,904.83
45242171,2023-01-31,,174.66
45253870,2023-01-31,,273.37
45275334,2023-01-31,,49.55
45397824,2023-01-31,,741.62
45519330,2023-01-31,,840.22
45543867,2023-01-31,,419.92
45558696,2023-01-31,,760.19
45611838,2023-01-31,,784.55
45631973,2023-01-31,,762.7
45639009,2023-01-31,,489.05
45688415,2023-01-31,,686.92
45706674,2023-01-31,,390.73
45740727,2023-01-31,,904.27
45790907,2023-01-31,,567.67
45816894,2023-01-31,,227.68
45822265,2023-01-31,,881.34
45829157,2023-01-31,,361.77
45859156,2023-01-31,,644.5
45960045,2023-01-31,,853.47
45974864,2023-01-31,,957.27
46012936,2023-01-31,,120.79
46059921,2023-01-31,,905.78
46064017,2023-01-31,,672.77
46067647,2023-01-31,,677.66
46073044,2023-01-31,,957.36
46085917,2023-01-31,,340.16
46100177,2023-01-31,,979.25
46133743,2023-01-31,,862.26
46215382,2023-01-31,,549.77
46230315,2023-01-31,,4.43
46231176,2023-01-31,,290.35
46255563,2023-01-31,,565.42
46322903,2023-01-31,,873.01
46326165,2023-01-31,,571.8
46346470,2023-01-31,,787.87
46355307,2023-01-31,,152.4
46442210,2023-01-31,,732.14
46479025,2023-01-31,,323.03
46525458,2023-01-31,,938.4
46552077,2023-01-31,,672.51
46561814,2023-01-31,,216.29
46597215,2023-01-31,,455.5
46597728,2023-01-31,,920.72
46643937,2023-01-31,,751.73
46663039,2023-01-31,,989.43
46730484,2023-01-31,,398.49
46741126,2023-01-31,,393.18
46768821,2023-01-31,,458.81
46790294,2023-01-31,,855.42
46792863,2023-01-31,,843.5
46851905,2023-01-31,,18.23
46854962,2023-01-31,,364.03
46879333,2023-01-31,,462.44
46913859,2023-01-31,,410.19
46920610,2023-01-31,,124.16
46925211,2023-01-31,,509.25
47040996,2023-01-31,,462.95
47091705,2023-01-31,,54.6
47115177,2023-01-31,,759.59
47127756,2023-01-31,,300.02
47133143,2023-01-31,,723.52
47172665,2023-01-31,,11.06
47226769,2023-01-31,,449.88
47232232,2023-01-31,,53.44
47266645,2023-01-31,,207.15
47313428,2023-01-31,,204.67
47356348,2023-01-31,,65.95
47406737,2023-01-31,,963.14
47414258,2023-01-31,,900.7
47473145,2023-01-31,,801.43
47483982,2023-01-31,,661.58
47582488,2023-01-31,,744.99
47654093,2023-01-31,,294.0
47763906,2023-01-31,,980.42
47781255,2023-01-31,,462.62
47808992,2023-01-31,,885.16
47824990,2023-01-31,,704.97
47886866,2023-01-31,,399.75
47902339,2023-01-31,,919.92
47932460,2023-01-31,,785.05
47964895,2023-01-31,,982.97
48018851,2023-01-31,,288.26
48029032,2023-01-31,,422.88
48050578,2023-01-31,,203.26
48056301,2023-01-31,,943.28
48071843,2023-01-31,,997.62
48075275,2023-01-31,,881.31
48081999,2023-01-31,,290.89
48131431,2023-01-31,,809.8
48185625,2023-01-31,,822.11
48186857,2023-01-31,,518.26
48271608,2023-01-31,,343.94
48318402,2023-01-31,,965.28
48350476,2023-01-31,,305.2
48399121,2023-01-31,,984.98
48429255,2023-01-31,,79.7
48434572,2023-01-31,,351.7
48444386,2023-01-31,,962.57
48491614,2023-01-31,,754.45
48500030,2023-01-31,,917.05
48507357,2023-01-31,,980.8
48524535,2023-01-31,,265.03
48532894,2023-01-31,,662.86
48553648,2023-01-31,,80.62
48569537,2023-01-31,,374.69
48591774,2023-01-31,,422.94
48625559,2023-01-31,,797.88
48654969,2023-01-31,,83.93
48722022,2023-01-31,,586.44
48733708,2023-01-31,,370.74
48757991,2023-01-31,,676.6
48781678,2023-01-31,,401.55
48783408,2023-01-31,,278.34
48799650,2023-01-31,,160.75
48831634,2023-01-31,,146.94
48860469,2023-01-31,,730.37
48875351,2023-01-31,,239.7
48886521,2023-01-31,,827.29
48906756,2023-01-31,,996.87
48911149,2023-01-31,,580.54
48930319,2023-01-31,,595.65
48940493,2023-01-31,,394.19
48976336,2023-01-31,,400.12
49031081,2023-01-31,,788.18
49031379,2023-01-31,,373.63
49039474,2023-01-31,,574.7
49071892,2023-01-31,,909.58
49075324,2023-01-31,,301.39
49095464,2023-01-31,,1.3
49127699,2023-01-31,,155.53
49157903,2023-01-31,,601.62
49172838,2023-01-31,,136.96
49186099,2023-01-31,,208.24
49216581,2023-01-31,,911.91
49253709,2023-01-31,,473.46
49310474,2023-01-31,,929.16
49400211,2023-01-31,,460.24
49410021,2023-01-31,,508.72
49427302,2023-01-31,,468.73
49441522,2023-01-31,,75.3
49454023,2023-01-31,,798.72
49459559,2023-01-31,,467.56
49467252,2023-01-31,,444.92
49516533,2023-01-31,,7.4
49520335,2023-01-31,,198.79
49533543,2023-01-31,,190.64
49534905,2023-01-31,,383.91
49536707,2023-01-31,,37.3
49540328,2023-01-31,,458.12
49550154,2023-01-31,,178.14
49581833,2023-01-31,,117.56
49696722,2023-01-31,,142.69
49834565,2023-01-31,,51.12
49840526,2023-01-31,,461.64
49941860,2023-01-31,,655.66
49961732,2023-01-31,,673.71
49966528,2023-01-31,,641.18
50018070,2023-01-31,,450.64
50024545,2023-01-31,,867.21
50031425,2023-01-31,,695.18
50114041,2023-01-31,,60.83
50115324,2023-01-31,,329.32
50122119,2023-01-31,,264.61
50132654,2023-01-31,,562.17
50150279,2023-01-31,,567.24
50161801,2023-01-31,,180.69
50217872,2023-01-31,,667.95
50219545,2023-01-31,,548.12
50231864,2023-01-31,,117.34
50276595,2023-01-31,,686.91
50324230,2023-01-31,,945.15
50335174,2023-01-31,,650.98
50360111,2023-01-31,,193.83
50402197,2023-01-31,,717.07
50428641,2023-01-31,,271.51
50463777,2023-01-31,,143.45
50520009,2023-01-31,,892.55
50547726,2023-01-31,,675.06
50610780,2023-01-31,,536.41
50624960,2023-01-31,,5.03
50627436,2023-01-31,,183.41
50647892,2023-01-31,,540.71
50693024,2023-01-31,,171.87
50756739,2023-01-31,,177.65
50772829,2023-01-31,,47.57
50813708,2023-01-31,,339.04
50837270,2023-01-31,,613.53
50880352,2023-01-31,,12.46
50887252,2023-01-31,,464.78
50893310,2023-01-31,,185.13
50959802,2023-01-31,,821.37
51079213,2023-01-31,,783.58
51102699,2023-01-31,,626.91
51122335,2023-01-31,,219.24
51198722,2023-01-31,,559.63
51266306,2023-01-31,,163.99
51272805,2023-01-31,,135.47
51298007,2023-01-31,,427.17
51313899,2023-01-31,,189.04
51325070,2023-01-31,,933.4
51353910,2023-01-31,,523.88
51358248,2023-01-31,,222.93
51389636,2023-01-31,,917.98
51398784,2023-01-31,,909.2
51401655,2023-01-31,,877.47
51435617,2023-01-31,,140.46
51450938,2023-01-31,,157.37
51471469,2023-01-31,,611.19
51493379,2023-01-31,,436.15
51504474,2023-01-31,,153.25
51653690,2023-01-31,,280.41
51653868,2023-01-31,,410.88
51718829,2023-01-31,,260.45
51771015,2023-01-31,,876.29
51774315,2023-01-31,,291.01
51793205,2023-01-31,,715.25
51906599,2023-01-31,,174.48
52104303,2023-01-31,,810.97
52117174,2023-01-31,,932.96
52125171,2023-01-31,,973.17
52127978,2023-01-31,,84.8
52141048,2023-01-31,,102.68
52146995,2023-01-31,,322.52
52203356,2023-01-31,,899.39
52213806,2023-01-31,,597.62
52230539,2023-01-31,,394.34
52264506,2023-01-31,,934.07
52310499,2023-01-31,,954.51
52317175,2023-01-31,,25.94
52365238,2023-01-31,,822.17
52366360,2023-01-31,,465.67
52390463,2023-01-31,,172.82
52436120,2023-01-31,,904.47
52442629,2023-01-31,,617.92
52461586,2023-01-31,,596.3
52468167,2023-01-31,,369.42
52480554,2023-01-31,,263.38
52560688,2023-01-31,,622.16
52747145,2023-01-31,,546.71
52756904,2023-01-31,,428.77
52805510,2023-01-31,,580.66
52814597,2023-01-31,,899.39
52835507,2023-01-31,,306.68
52840001,2023-01-31,,746.12
52855120,2023-01-31,,880.21
52911248,2023-01-31,,430.16
52973634,2023-01-31,,417.09
52996436,2023-01-31,,883.35
53006272,2023-01-31,,761.95
53010345,2023-01-31,,131.63
53046005,2023-01-31,,669.82
53059420,2023-01-31,,531.72
53079883,2023-01-31,,489.35
53085668,2023-01-31,,199.11
53086727,2023-01-31,,408.74
53089607,2023-01-31,,567.87
53091928,2023-01-31,,235.6
53107499,2023-01-31,,237.09
53161068,2023-01-31,,945.53
53170488,2023-01-31,,219.2
53192110,2023-01-31,,588.04
53204515,2023-01-31,,689.65
53211412,2023-01-31,,69.51
53234515,2023-01-31,,854.67
53240505,2023-01-31,,188.87
53260868,2023-01-31,,966.85
53332086,2023-01-31,,273.51
53366488,2023-01-31,,337.18
53376344,2023-01-31,,228.65
53380359,2023-01-31,,0.81
53421312,2023-01-31,,937.86
53496996,2023-01-31,,303.15
53502347,2023-01-31,,18.89
53513558,2023-01-31,,235.44
53518299,2023-01-31,,953.96
53538823,2023-01-31,,750.37
53634705,2023-01-31,,853.12
53665038,2023-01-31,,624.95
53727603,2023-01-31,,517.25
53753986,2023-01-31,,252.69
53754887,2023-01-31,,162.05
53762957,2023-01-31,,245.78
53764356,2023-01-31,,447.88
53831793,2023-01-31,,799.66
53845552,2023-01-31,,285.52
53845615,2023-01-31,,597.04
53858816,2023-01-31,,539.38
53884266,2023-01-31,,21.72
53884626,2023-01-31,,478.38
53887772,2023-01-31,,541.43
53959112,2023-01-31,,103.99
53960481,2023-01-31,,490.82
53971767,2023-01-31,,958.87
53977562,2023-01-31,,398.76
54032229,2023-01-31,,176.12
54033811,2023-01-31,,534.83
54067346,2023-01-31,,180.91
54071589,2023-01-31,,765.81
54137851,2023-01-31,,30.67
54154999,2023-01-31,,962.14
54189995,2023-01-31,,401.27
54230889,2023-01-31,,597.31
54278560,2023-01-31,,161.8
54288062,2023-01-31,,336.75
54300071,2023-01-31,,317.35
54301151,2023-01-31,,408.16
54307382,2023-01-31,,452.52
54349805,2023-01-31,,752.49
54377130,2023-01-31,,425.86
54377538,2023-01-31,,845.93
54405539,2023-01-31,,397.2
54452317,2023-01-31,,358.39
54458410,2023-01-31,,973.1
54541943,2023-01-31,,433.92
54565625,2023-01-31,,472.76
54570251,2023-01-31,,430.68
54589543,2023-01-31,,817.51
54673873,2023-01-31,,71.58
54720837,2023-01-31,,166.15
54786481,2023-01-31,,96.87
54824933,2023-01-31,,721.47
54852109,2023-01-31,,521.7
54868017,2023-01-31,,789.86
54878364,2023-01-31,,80.24
54910290,2023-01-31,,11.12
54932317,2023-01-31,,378.86
54937975,2023-01-31,,218.66
54958511,2023-01-31,,454.61
54958587,2023-01-31,,874.83
54997427,2023-01-31,,825.84
55009163,2023-01-31,,435.8
55022533,2023-01-31,,341.29
55088029,2023-01-31,,920.53
55106431,2023-01-31,,460.48
55122249,2023-01-31,,43.86
55168205,2023-01-31,,578.4
55304418,2023-01-31,,968.71
55341552,2023-01-31,,768.94
55353228,2023-01-31,,923.38
55397453,2023-01-31,,820.88
55398856,2023-01-31,,663.43
55459151,2023-01-31,,451.21
55472786,2023-01-31,,634.29
55513887,2023-01-31,,722.45
55552232,2023-01-31,,953.87
55590263,2023-01-31,,605.12
55607955,2023-01-31,,274.23
55714753,2023-01-31,,703.59
55753843,2023-01-31,,524.57
55791547,2023-01-31,,758.17
55795603,2023-01-31,,241.17
55819086,2023-01-31,,608.13
55912413,2023-01-31,,297.61
55916056,2023-01-31,,377.36
55975906,2023-01-31,,112.69
55986027,2023-01-31,,38.94
55986093,2023-01-31,,586.34
56041976,2023-01-31,,56.45
56070421,2023-01-31,,286.85
56094156,2023-01-31,,531.43
56116199,2023-01-31,,615.98
56120063,2023-01-31,,94.32
56189750,2023-01-31,,365.48
56297850,2023-01-31,,320.47
56422161,2023-01-31,,990.84
56453199,2023-01-31,,605.38
56458213,2023-01-31,,731.3
56468624,2023-01-31,,655.33
56483442,2023-01-31,,151.85
56573058,2023-01-31,,34.66
56609826,2023-01-31,,14.24
56723864,2023-01-31,,246.21
56751728,2023-01-31,,610.52
56759680,2023-01-31,,479.7
56760248,2023-01-31,,571.55
56842874,2023-01-31,,22.02
56843498,2023-01-31,,509.55
56875373,2023-01-31,,633.79
56878640,2023-01-31,,846.85
56899079,2023-01-31,,445.39
56922739,2023-01-31,,174.07
56936624,2023-01-31,,503.74
56946115,2023-01-31,,298.13
57027965,2023-01-31,,979.57
57043647,2023-01-31,,552.06
57063886,2023-01-31,,384.17
57071366,2023-01-31,,911.45
57084496,2023-01-31,,58.05
57096259,2023-01-31,,540.54
57108303,2023-01-31,,737.04
57121657,2023-01-31,,847.9
57133159,2023-01-31,,734.4
57145139,2023-01-31,,708.46
57148382,2023-01-31,,638.49
57160773,2023-01-31,,802.9
57186194,2023-01-31,,824.69
57224848,2023-01-31,,30.59
57273397,2023-01-31,,403.21
57300901,2023-01-31,,302.87
57302841,2023-01-31,,341.02
57372684,2023-01-31,,249.26
57395511,2023-01-31,,747.89
57413609,2023-01-31,,219.01
57426365,2023-01-31,,606.03
57436108,2023-01-31,,899.46
57446648,2023-01-31,,542.41
57450523,2023-01-31,,609.41
57507102,2023-01-31,,374.17
57584855,2023-01-31,,37.86
57610201,2023-01-31,,931.52
57612494,2023-01-31,,499.3
57675131,2023-01-31,,410.85
57687949,2023-01-31,,542.92
57717550,2023-01-31,,832.39
57790631,2023-01-31,,893.46
57886631,2023-01-31,,369.6
57897038,2023-01-31,,399.72
57941886,2023-01-31,,270.81
57948925,2023-01-31,,194.11
57975842,2023-01-31,,101.94
58009817,2023-01-31,,887.22
58099419,2023-01-31,,185.74
58126511,2023-01-31,,940.27
58176810,2023-01-31,,219.07
58182495,2023-01-31,,223.57
58216756,2023-01-31,,642.13
58249518,2023-01-31,,14.63
58254002,2023-01-31,,94.53
58258401,2023-01-31,,873.05
58265755,2023-01-31,,494.05
58290957,2023-01-31,,580.25
58304487,2023-01-31,,5.31
58305943,2023-01-31,,970.56
58306431,2023-01-31,,576.56
58332273,2023-01-31,,299.3
58345258,2023-01-31,,749.07
58362636,2023-01-31,,89.45
58384131,2023-01-31,,327.68
58385320,2023-01-31,,693.52
58400012,2023-01-31,,606.79
58434725,2023-01-31,,365.9
58458443,2023-01-31,,903.64
