Account Number;Balance Date;Transaction Value;Balance;date
58216756;13/02/2023;-167.82;-474.91;2023-02-13
20129535;10/02/2023;-99.74;714.18;2023-02-10
19574610;10/02/2023;-28.58;849.78;2023-02-10
86268635;03/02/2023;84.12;840.98;2023-02-03
72208029;31/01/2023;;11.37;2023-01-31
16229373;05/02/2023;161.01;-809.96;2023-02-05
46597215;31/01/2023;;455.5;2023-01-31
51401655;31/01/2023;;877.47;2023-01-31
36725272;06/02/2023;161.37;396.24;2023-02-06
98849007;31/01/2023;;58.26;2023-01-31
73700087;08/02/2023;70.5;310.43;2023-02-08
91184544;07/02/2023;-91.56;-15.16;2023-02-07
87817645;01/02/2023;181.11;1164.47;2023-02-01
81336389;09/02/2023;83.99;86.38;2023-02-09
77342574;02/02/2023;-1774.7;-2757.36;2023-02-02
41085190;14/02/2023;884.5;64.77;2023-02-14
46067647;08/02/2023;-43.9;456.39;2023-02-08
46854962;14/02/2023;-544;84.22;2023-02-14
97521278;08/02/2023;-165.57;581.26;2023-02-08
10819898;08/02/2023;123.29;865.59;2023-02-08
55714753;03/02/2023;-64.43;639.16;2023-02-03
76869201;05/02/2023;-84.35;183.68;2023-02-05
39123048;01/02/2023;-92.64;678.36;2023-02-01
17749893;12/02/2023;-1267.9;-585.49;2023-02-12
52442629;12/02/2023;90.28;-703.32;2023-02-12
62362650;01/02/2023;129.83;780.62;2023-02-01
19160862;31/01/2023;;211.53;2023-01-31
96200049;31/01/2023;;959.58;2023-01-31
21047777;05/02/2023;-128.94;641.8;2023-02-05
72971287;11/02/2023;-87.08;-111.16;2023-02-11
77377150;01/02/2023;-8.07;664.96;2023-02-01
58254002;31/01/2023;;94.53;2023-01-31
94732589;04/02/2023;102.44;388.6;2023-02-04
34908905;04/02/2023;-102.31;785.18;2023-02-04
19789505;04/02/2023;44.55;1980.35;2023-02-04
79169988;31/01/2023;;354.01;2023-01-31
29473763;05/02/2023;-80.66;644.16;2023-02-05
10437896;04/02/2023;-51.84;664.48;2023-02-04
55552232;06/02/2023;51.75;1158.21;2023-02-06
95674888;31/01/2023;;838.92;2023-01-31
36596942;13/02/2023;50.68;732.87;2023-02-13
89225677;06/02/2023;-141.06;410.38;2023-02-06
46215382;03/02/2023;-76.11;473.66;2023-02-03
45111669;10/02/2023;-116.33;481.29;2023-02-10
79181666;09/02/2023;123.84;689.74;2023-02-09
50880352;08/02/2023;19.59;-160.64;2023-02-08
35405748;03/02/2023;-171.99;1513.5;2023-02-03
90851200;14/02/2023;-86.1;-183.69;2023-02-14
96200049;02/02/2023;94.5;1115.31;2023-02-02
39620163;12/02/2023;122.43;-103.58;2023-02-12
73604500;06/02/2023;193.27;696.6;2023-02-06
66704269;04/02/2023;124.72;1150.61;2023-02-04
32386770;06/02/2023;72.25;2601.36;2023-02-06
16984772;05/02/2023;-179.34;1805.76;2023-02-05
38429514;11/02/2023;47.32;235.15;2023-02-11
51102699;12/02/2023;-66.33;429.95;2023-02-12
24577383;08/02/2023;-152.99;847.07;2023-02-08
22403299;09/02/2023;735.1;2215.13;2023-02-09
41778536;02/02/2023;132.64;854.67;2023-02-02
81445756;31/01/2023;;267.66;2023-01-31
45238909;08/02/2023;-38.91;1738.67;2023-02-08
99657974;03/02/2023;-157.43;-8.58;2023-02-03
50150279;06/02/2023;106.53;599.25;2023-02-06
35321469;02/02/2023;-119.36;151.47;2023-02-02
72176895;09/02/2023;160.54;335.23;2023-02-09
43772330;10/02/2023;98.76;454.76;2023-02-10
84928531;06/02/2023;-87.2;398.4;2023-02-06
34374766;31/01/2023;;916.09;2023-01-31
53538823;08/02/2023;-57.77;231.21;2023-02-08
31774984;09/02/2023;127.38;1505.71;2023-02-09
60966485;06/02/2023;-193.24;564.35;2023-02-06
49031379;08/02/2023;-119.48;599.25;2023-02-08
25698177;03/02/2023;131.18;1054.56;2023-02-03
49520335;14/02/2023;-88.67;1952.54;2023-02-14
83067540;11/02/2023;133.67;1188.2;2023-02-11
21314767;07/02/2023;-143.04;130.86;2023-02-07
22035411;11/02/2023;-85.02;1110.69;2023-02-11
95527674;09/02/2023;123.88;744.71;2023-02-09
15793232;02/02/2023;-120.7;-74.82;2023-02-02
27117946;05/02/2023;20.31;362.34;2023-02-05
15830962;31/01/2023;;570.89;2023-01-31
46073044;31/01/2023;;957.36;2023-01-31
20632572;02/02/2023;-20.11;266.33;2023-02-02
37642787;06/02/2023;-48.31;111.57;2023-02-06
14183437;11/02/2023;43.17;2832.24;2023-02-11
69617552;14/02/2023;-188.3;526.75;2023-02-14
31957459;01/02/2023;98.52;857.21;2023-02-01
15044055;14/02/2023;52.78;-1181.98;2023-02-14
97762952;09/02/2023;-101.53;286.33;2023-02-09
68275028;31/01/2023;;918.44;2023-01-31
64034275;11/02/2023;135.48;575.91;2023-02-11
24308337;09/02/2023;148.45;-1829.73;2023-02-09
81590655;09/02/2023;-54.35;845.16;2023-02-09
38969279;06/02/2023;1037.3;972.14;2023-02-06
17191420;02/02/2023;-98.15;749.91;2023-02-02
75925793;04/02/2023;-87.65;395.61;2023-02-04
81590655;05/02/2023;103;899.51;2023-02-05
24113784;10/02/2023;98.69;-1500.84;2023-02-10
15732629;08/02/2023;143.15;1171.3;2023-02-08
24178466;31/01/2023;;330.91;2023-01-31
70989002;03/02/2023;-134.37;85.69;2023-02-03
43892675;14/02/2023;-53.35;777.29;2023-02-14
26874415;04/02/2023;523.6;-1837.82;2023-02-04
63977699;31/01/2023;;140.44;2023-01-31
74255305;11/02/2023;-1672.7;-1387.7;2023-02-11
85902834;06/02/2023;178.37;648.41;2023-02-06
83693383;31/01/2023;;138.05;2023-01-31
10079965;08/02/2023;-132.2;759.52;2023-02-08
76122310;13/02/2023;148.74;550.44;2023-02-13
24462859;12/02/2023;-20.21;-978.02;2023-02-12
93981472;08/02/2023;114.16;1766.72;2023-02-08
39590347;31/01/2023;;180.22;2023-01-31
65429379;31/01/2023;;232.83;2023-01-31
46255563;14/02/2023;-89.67;387;2023-02-14
60459342;07/02/2023;103.43;692.16;2023-02-07
97555037;14/02/2023;175.06;788.71;2023-02-14
11026937;06/02/2023;-85.44;261.19;2023-02-06
48029032;09/02/2023;15.37;633.44;2023-02-09
10024680;31/01/2023;;567.46;2023-01-31
44066457;03/02/2023;-92.94;1183.07;2023-02-03
26751921;31/01/2023;;800.07;2023-01-31
36192947;11/02/2023;-69.7;869.92;2023-02-11
81994568;10/02/2023;-75.99;3593.77;2023-02-10
81087182;14/02/2023;153.66;462.44;2023-02-14
83639740;11/02/2023;200.58;1327.06;2023-02-11
90338454;31/01/2023;;748.63;2023-01-31
29705419;09/02/2023;-99.59;385.17;2023-02-09
80787776;01/02/2023;142.26;602.72;2023-02-01
79380893;12/02/2023;-160.14;190.04;2023-02-12
62362650;13/02/2023;80.64;802.43;2023-02-13
10232603;04/02/2023;-888.9;-1221.57;2023-02-04
70719064;31/01/2023;;752.97;2023-01-31
53240505;31/01/2023;;188.87;2023-01-31
26432558;03/02/2023;169.95;847.9;2023-02-03
58400012;11/02/2023;59.1;737.62;2023-02-11
83124388;02/02/2023;101.47;606.06;2023-02-02
48940493;08/02/2023;-66.57;1172.43;2023-02-08
71014167;12/02/2023;-84.75;658.01;2023-02-12
91939298;12/02/2023;-91.62;-298.69;2023-02-12
55341552;02/02/2023;48.35;1572.59;2023-02-02
42726928;14/02/2023;-163.23;388.83;2023-02-14
67862200;06/02/2023;-7.07;815.47;2023-02-06
86737119;14/02/2023;73.77;195.98;2023-02-14
58874842;31/01/2023;;347.73;2023-01-31
32888555;14/02/2023;207.36;2003.09;2023-02-14
26528251;31/01/2023;;539.97;2023-01-31
54910290;31/01/2023;;11.12;2023-01-31
77026279;08/02/2023;36.78;225.03;2023-02-08
58265755;08/02/2023;-173.81;289.21;2023-02-08
52264506;09/02/2023;139.7;1227.53;2023-02-09
84187157;14/02/2023;-178.46;1630.37;2023-02-14
81191580;14/02/2023;-135.36;509.15;2023-02-14
86339899;06/02/2023;1792.7;2311.68;2023-02-06
91834926;03/02/2023;53.42;846.61;2023-02-03
26953669;01/02/2023;81.22;894.43;2023-02-01
93932516;08/02/2023;217.58;-80.19;2023-02-08
86339899;04/02/2023;-127.8;518.98;2023-02-04
28380949;04/02/2023;-1412.5;-665.22;2023-02-04
39298122;01/02/2023;135;742.25;2023-02-01
60730902;10/02/2023;-88.33;63.54;2023-02-10
21694967;02/02/2023;133.67;1243.3;2023-02-02
10011977;31/01/2023;;676.54;2023-01-31
48429255;11/02/2023;99.36;68.16;2023-02-11
54852109;31/01/2023;;521.7;2023-01-31
99685765;06/02/2023;-120.6;23.62;2023-02-06
73059951;12/02/2023;206.28;1607.53;2023-02-12
33771855;11/02/2023;-203.67;105.48;2023-02-11
24051672;08/02/2023;13.16;-896.44;2023-02-08
38291062;01/02/2023;-82.42;404.26;2023-02-01
77668890;14/02/2023;18.83;798.24;2023-02-14
76343783;31/01/2023;;42.36;2023-01-31
37062632;01/02/2023;119.45;486.17;2023-02-01
82558079;13/02/2023;-54.59;394.13;2023-02-13
58258401;31/01/2023;;873.05;2023-01-31
12035637;02/02/2023;-1138;-1456.55;2023-02-02
30929422;01/02/2023;-159.64;-119.04;2023-02-01
60819695;09/02/2023;-96.94;-295.11;2023-02-09
46643937;12/02/2023;76.94;804.88;2023-02-12
72771982;06/02/2023;-94.32;237.37;2023-02-06
58822254;03/02/2023;-436.5;-1916;2023-02-03
84366763;05/02/2023;76.24;700.29;2023-02-05
73512834;10/02/2023;123.35;167.57;2023-02-10
43140934;05/02/2023;160.91;981.72;2023-02-05
53234515;01/02/2023;-70.5;784.17;2023-02-01
93981472;08/02/2023;-597.4;1169.32;2023-02-08
11228111;11/02/2023;69.11;-1017.37;2023-02-11
29074095;02/02/2023;-924;-324.71;2023-02-02
28976546;09/02/2023;-48.6;264.48;2023-02-09
16093178;05/02/2023;57.87;132.68;2023-02-05
45974864;10/02/2023;120.81;969.48;2023-02-10
68294645;02/02/2023;83.72;423.41;2023-02-02
68051701;12/02/2023;128.28;122.72;2023-02-12
87010556;07/02/2023;112.22;328.59;2023-02-07
62077439;10/02/2023;-958.6;-677.14;2023-02-10
23962863;31/01/2023;;307.07;2023-01-31
46215382;05/02/2023;-114.53;-1420.63;2023-02-05
85846175;03/02/2023;56.99;79.87;2023-02-03
57975842;31/01/2023;;101.94;2023-01-31
55353228;09/02/2023;-29.71;352.87;2023-02-09
63635633;10/02/2023;-60.41;374.81;2023-02-10
55552232;12/02/2023;-149.57;161.38;2023-02-12
40091206;12/02/2023;157.02;890.39;2023-02-12
85496714;12/02/2023;69.85;1362.55;2023-02-12
19387921;11/02/2023;-58.94;1050.45;2023-02-11
49441522;03/02/2023;183.44;285.74;2023-02-03
65596186;06/02/2023;-121.72;119.49;2023-02-06
26375186;11/02/2023;-135.38;1046.23;2023-02-11
38780970;13/02/2023;-838.9;108.83;2023-02-13
10273387;10/02/2023;-71.11;208.43;2023-02-10
25110012;13/02/2023;-104.02;-101.79;2023-02-13
41741558;06/02/2023;-86.91;265.49;2023-02-06
62251465;02/02/2023;15.44;223.64;2023-02-02
66601462;13/02/2023;-115.86;307.78;2023-02-13
18859451;02/02/2023;-469.3;-28.26;2023-02-02
60017511;03/02/2023;41.91;901.39;2023-02-03
86624158;31/01/2023;;818.29;2023-01-31
36949196;04/02/2023;-125.41;645.27;2023-02-04
39122920;31/01/2023;;445.68;2023-01-31
54349805;09/02/2023;62.59;1389.97;2023-02-09
53192110;14/02/2023;-88.36;563.36;2023-02-14
11150945;01/02/2023;-345.3;753.73;2023-02-01
59265775;01/02/2023;55.85;750.87;2023-02-01
79069274;12/02/2023;-103.74;380.21;2023-02-12
33906740;31/01/2023;;820.46;2023-01-31
23490922;10/02/2023;75.99;878.58;2023-02-10
31187024;10/02/2023;-163.18;977.6;2023-02-10
28738041;12/02/2023;-66.05;2886.93;2023-02-12
71213535;08/02/2023;218.9;989.05;2023-02-08
81740267;06/02/2023;81.53;259.77;2023-02-06
95258436;02/02/2023;139.25;198.8;2023-02-02
57395511;13/02/2023;123.69;656.18;2023-02-13
39822234;02/02/2023;97.9;1497.63;2023-02-02
37273974;05/02/2023;62.54;1556.58;2023-02-05
66914990;13/02/2023;-229.21;450.08;2023-02-13
72809943;02/02/2023;-91.97;850.11;2023-02-02
32275676;03/02/2023;70.29;959.9;2023-02-03
99877007;11/02/2023;84.59;835.3;2023-02-11
29523226;09/02/2023;254.92;1052.98;2023-02-09
39161053;05/02/2023;-137.15;901.25;2023-02-05
57395511;09/02/2023;-82.57;542.38;2023-02-09
58304487;31/01/2023;;5.31;2023-01-31
33202593;31/01/2023;;329.25;2023-01-31
43032836;01/02/2023;132.52;657.25;2023-02-01
61860337;09/02/2023;-1679.2;-952.11;2023-02-09
38442044;02/02/2023;64.9;171.85;2023-02-02
59855808;09/02/2023;53.95;-35.55;2023-02-09
79757019;13/02/2023;-93.14;168.77;2023-02-13
42245590;09/02/2023;144.93;1189.03;2023-02-09
41879906;01/02/2023;-80.81;-51.76;2023-02-01
15163829;13/02/2023;43.56;285.45;2023-02-13
67938929;01/02/2023;-125.38;742.66;2023-02-01
46663039;12/02/2023;120.86;370.42;2023-02-12
23962863;01/02/2023;-599.8;-292.73;2023-02-01
25412464;02/02/2023;107.62;311.08;2023-02-02
27430568;11/02/2023;-84.59;-278.6;2023-02-11
49095464;01/02/2023;-146.39;-53.43;2023-02-01
82188502;09/02/2023;-109.88;802.84;2023-02-09
55819086;01/02/2023;90.71;908.73;2023-02-01
52805510;31/01/2023;;580.66;2023-01-31
95710324;02/02/2023;-82.72;865.43;2023-02-02
72450129;02/02/2023;90.38;787.76;2023-02-02
58720727;11/02/2023;-142.67;89.83;2023-02-11
16334793;11/02/2023;-1991.3;-1986.39;2023-02-11
61642813;13/02/2023;81.39;1167.56;2023-02-13
41022448;07/02/2023;168.78;206.67;2023-02-07
20242626;31/01/2023;;701.08;2023-01-31
59432049;11/02/2023;-175.69;2136.22;2023-02-11
47266645;13/02/2023;138.4;669.86;2023-02-13
36519974;07/02/2023;-38.88;754.06;2023-02-07
28738041;07/02/2023;1806.9;2665.86;2023-02-07
28811285;03/02/2023;-227.05;586.58;2023-02-03
19559937;11/02/2023;-157.4;1795.29;2023-02-11
97258853;11/02/2023;157.05;2926.93;2023-02-11
50893310;31/01/2023;;185.13;2023-01-31
65225040;09/02/2023;188.3;1164.76;2023-02-09
43257373;06/02/2023;-117.11;394.5;2023-02-06
64460080;03/02/2023;-119.02;47.27;2023-02-03
89761152;12/02/2023;89.43;-774.95;2023-02-12
59238438;07/02/2023;-49.76;68.31;2023-02-07
53634705;05/02/2023;151.27;1004.39;2023-02-05
11846043;06/02/2023;87.82;1072.9;2023-02-06
44537960;01/02/2023;-168.84;506.19;2023-02-01
46879333;31/01/2023;;462.44;2023-01-31
52814597;31/01/2023;;899.39;2023-01-31
57717550;09/02/2023;61.13;783.28;2023-02-09
31957459;03/02/2023;-113.46;900.01;2023-02-03
38429514;01/02/2023;-72.18;555.44;2023-02-01
60222199;12/02/2023;-893.8;77.99;2023-02-12
12964138;01/02/2023;-55.49;603.17;2023-02-01
24085667;12/02/2023;140.52;598.22;2023-02-12
89369216;11/02/2023;1944.9;2305.81;2023-02-11
61676204;09/02/2023;49.06;235.65;2023-02-09
30718836;31/01/2023;;360.78;2023-01-31
65125795;31/01/2023;;632.35;2023-01-31
96208050;31/01/2023;;171.46;2023-01-31
22799719;14/02/2023;53.79;482.6;2023-02-14
87297577;14/02/2023;-49.4;271.62;2023-02-14
68721707;09/02/2023;69.99;1084.22;2023-02-09
84471701;08/02/2023;77.23;270.06;2023-02-08
67490657;12/02/2023;-850.1;-1357.17;2023-02-12
47172665;08/02/2023;-80.13;-69.07;2023-02-08
86131065;31/01/2023;;920.08;2023-01-31
44317934;13/02/2023;117.77;2556.91;2023-02-13
16453812;09/02/2023;146.33;566.49;2023-02-09
58345258;31/01/2023;;749.07;2023-01-31
83852014;01/02/2023;103.4;933.42;2023-02-01
16584745;04/02/2023;109.21;102.16;2023-02-04
18850031;05/02/2023;120.48;594.19;2023-02-05
98336782;06/02/2023;-95.71;136.55;2023-02-06
46215382;13/02/2023;135.78;746.46;2023-02-13
82259327;03/02/2023;-134.35;848.37;2023-02-03
39590347;09/02/2023;-165.46;-122.49;2023-02-09
10553619;14/02/2023;-43.02;727.11;2023-02-14
35391340;08/02/2023;-77.26;714.88;2023-02-08
68962066;03/02/2023;-61.91;942.05;2023-02-03
80778066;03/02/2023;36.57;348.35;2023-02-03
45706674;04/02/2023;-141.31;-823.74;2023-02-04
99553778;04/02/2023;104.91;1070.81;2023-02-04
44537960;02/02/2023;95.09;601.28;2023-02-02
58533748;31/01/2023;;490.86;2023-01-31
53421312;31/01/2023;;937.86;2023-01-31
40374724;14/02/2023;1139.7;1765.13;2023-02-14
67490657;10/02/2023;123.76;447.33;2023-02-10
92338537;08/02/2023;30.21;38.31;2023-02-08
32597705;31/01/2023;;869.89;2023-01-31
43597919;14/02/2023;44.44;2788.1;2023-02-14
33750944;14/02/2023;120.83;82.61;2023-02-14
66332583;07/02/2023;151.7;124.24;2023-02-07
71939863;01/02/2023;136.22;252.53;2023-02-01
50217872;14/02/2023;735.5;562.35;2023-02-14
29639626;04/02/2023;-112.65;873.05;2023-02-04
84853260;31/01/2023;;925.31;2023-01-31
60684197;12/02/2023;-41.59;809.8;2023-02-12
22137086;31/01/2023;;410.35;2023-01-31
35616763;09/02/2023;-94.78;611.32;2023-02-09
70571486;11/02/2023;115.25;-42.41;2023-02-11
79570236;07/02/2023;-101.36;-167.97;2023-02-07
94629877;04/02/2023;-686.5;1173.03;2023-02-04
85994636;09/02/2023;-96.08;520.28;2023-02-09
27010847;08/02/2023;135.91;650.22;2023-02-08
83081615;05/02/2023;113.82;598.88;2023-02-05
40550712;07/02/2023;-112.11;313.24;2023-02-07
13713704;10/02/2023;122.82;31.76;2023-02-10
81159651;31/01/2023;;466.71;2023-01-31
19705767;10/02/2023;101.58;828.46;2023-02-10
76869375;05/02/2023;-54.79;1108.02;2023-02-05
40507682;31/01/2023;;524.63;2023-01-31
73009461;31/01/2023;;938.52;2023-01-31
69588947;09/02/2023;-97.55;568.57;2023-02-09
19836996;07/02/2023;-1159.5;-803.8;2023-02-07
83573848;09/02/2023;193.78;1003.86;2023-02-09
35391237;04/02/2023;-163.03;-124.97;2023-02-04
91819341;09/02/2023;-103.88;478.8;2023-02-09
71183710;02/02/2023;-77.54;912.14;2023-02-02
94342965;09/02/2023;1208;1438.95;2023-02-09
89916489;01/02/2023;-174;552.43;2023-02-01
64402841;05/02/2023;109.7;800.38;2023-02-05
82920281;10/02/2023;114.72;-2085.45;2023-02-10
57096259;05/02/2023;-907.1;-18.33;2023-02-05
86108287;10/02/2023;-86.14;666.07;2023-02-10
18198770;14/02/2023;-44.96;286.3;2023-02-14
71394875;06/02/2023;-144.68;796.16;2023-02-06
79656112;04/02/2023;-199.41;491.45;2023-02-04
12440230;31/01/2023;;842.67;2023-01-31
29039134;14/02/2023;558.8;2729.64;2023-02-14
64331821;09/02/2023;897;1288.26;2023-02-09
37789180;08/02/2023;1621;2503.78;2023-02-08
98459176;03/02/2023;-87.44;-149.05;2023-02-03
85874418;08/02/2023;-1805.6;-1749.85;2023-02-08
63412767;05/02/2023;62.56;518.99;2023-02-05
30112323;04/02/2023;-136.46;509.55;2023-02-04
64093529;03/02/2023;151.73;1031.45;2023-02-03
98882065;01/02/2023;-75.85;647.64;2023-02-01
10608220;05/02/2023;78.8;538.54;2023-02-05
49216581;13/02/2023;-127.19;-496.34;2023-02-13
94171142;14/02/2023;-483.2;-1047.83;2023-02-14
15296624;01/02/2023;-58.05;673.63;2023-02-01
77980498;01/02/2023;-81.36;761.96;2023-02-01
44626164;09/02/2023;-1166.4;-185.89;2023-02-09
33561341;31/01/2023;;749.16;2023-01-31
98237008;09/02/2023;-1038.5;459.04;2023-02-09
29631870;31/01/2023;;694.99;2023-01-31
32192958;31/01/2023;;209.37;2023-01-31
69665438;01/02/2023;-99.56;318.22;2023-02-01
66704269;14/02/2023;87.55;1923.31;2023-02-14
95743658;31/01/2023;;586.9;2023-01-31
71444662;07/02/2023;87.19;-984.41;2023-02-07
59591324;13/02/2023;135.45;1480.75;2023-02-13
33270307;14/02/2023;1376;1320.34;2023-02-14
92214557;02/02/2023;-80.13;351.3;2023-02-02
31957459;06/02/2023;-104.66;795.35;2023-02-06
20369153;11/02/2023;-59.3;135.5;2023-02-11
66390683;14/02/2023;65.5;-315.3;2023-02-14
19559937;10/02/2023;-88.53;1952.69;2023-02-10
38587383;09/02/2023;-118.41;262.91;2023-02-09
90044139;13/02/2023;-138.94;262.8;2023-02-13
30110747;03/02/2023;-225.89;663.68;2023-02-03
94525216;02/02/2023;44.56;679.78;2023-02-02
10288821;11/02/2023;85.41;576.12;2023-02-11
68800062;31/01/2023;;749.65;2023-01-31
51079213;08/02/2023;187.24;591.88;2023-02-08
27580272;31/01/2023;;352.81;2023-01-31
83828891;08/02/2023;120.57;804.97;2023-02-08
40127778;31/01/2023;;196.74;2023-01-31
35345678;06/02/2023;-97.06;707.11;2023-02-06
66152145;03/02/2023;55.63;289.96;2023-02-03
78167719;04/02/2023;71.57;1907.65;2023-02-04
80005822;05/02/2023;160.23;1090.31;2023-02-05
87827496;31/01/2023;;935.66;2023-01-31
99296816;31/01/2023;;814.56;2023-01-31
71247681;31/01/2023;;955.43;2023-01-31
92551293;13/02/2023;-122.87;184.45;2023-02-13
35194218;11/02/2023;-134.16;114.07;2023-02-11
40872555;03/02/2023;-27.83;177.75;2023-02-03
89689059;04/02/2023;-76.44;557.41;2023-02-04
26070761;31/01/2023;;641.67;2023-01-31
23479459;09/02/2023;43.87;269.86;2023-02-09
56609826;12/02/2023;-136.93;186.55;2023-02-12
84822607;07/02/2023;-209.73;266.01;2023-02-07
65225040;06/02/2023;106;976.46;2023-02-06
70384410;31/01/2023;;718.99;2023-01-31
15334737;04/02/2023;-91.7;414.46;2023-02-04
33915504;31/01/2023;;742.98;2023-01-31
31392168;13/02/2023;44.2;796.77;2023-02-13
80040176;07/02/2023;-21.02;556.63;2023-02-07
79090076;09/02/2023;210.8;1437.51;2023-02-09
58720727;05/02/2023;-62.37;374.57;2023-02-05
52911248;10/02/2023;-2084.1;-3313.09;2023-02-10
28822117;01/02/2023;-98.74;106.05;2023-02-01
72176895;03/02/2023;64.91;174.69;2023-02-03
18133554;11/02/2023;107.81;4253.18;2023-02-11
23321929;11/02/2023;-114.34;417.47;2023-02-11
11882775;06/02/2023;-1791.9;-3297.56;2023-02-06
45196342;04/02/2023;136.46;369.16;2023-02-04
65225040;06/02/2023;146.22;870.46;2023-02-06
24860683;06/02/2023;-8.35;1024.3;2023-02-06
32803222;12/02/2023;9.9;963.18;2023-02-12
99261094;14/02/2023;-111.83;1101.2;2023-02-14
70567557;08/02/2023;-87.73;1123.43;2023-02-08
64411319;10/02/2023;-58.75;560.15;2023-02-10
34336001;31/01/2023;;396.75;2023-01-31
76847816;13/02/2023;-67.88;713.42;2023-02-13
72809943;03/02/2023;-111.24;738.87;2023-02-03
20345467;05/02/2023;115.08;794.87;2023-02-05
26632358;01/02/2023;182.19;566.83;2023-02-01
42300418;11/02/2023;127.49;-1479.72;2023-02-11
66681692;09/02/2023;1246.4;2500.81;2023-02-09
36259936;05/02/2023;403.6;1050.6;2023-02-05
16013218;10/02/2023;-77.1;1680.84;2023-02-10
74163559;02/02/2023;100.89;146.65;2023-02-02
32737909;09/02/2023;112.93;1130.1;2023-02-09
15922706;06/02/2023;64.62;830.43;2023-02-06
50880352;05/02/2023;-133.1;-120.64;2023-02-05
10031238;09/02/2023;-35.39;552.76;2023-02-09
12985543;31/01/2023;;402.94;2023-01-31
63714888;31/01/2023;;632.75;2023-01-31
24149353;06/02/2023;163.65;759.42;2023-02-06
54720837;13/02/2023;125.97;-4.7;2023-02-13
21881168;14/02/2023;-78.92;-246.58;2023-02-14
52104303;09/02/2023;-1530.9;-784.78;2023-02-09
71792376;09/02/2023;-160.1;-277.14;2023-02-09
30657838;08/02/2023;84.11;3101.22;2023-02-08
53764356;11/02/2023;-159.34;391.52;2023-02-11
12233762;12/02/2023;150.86;-211.55;2023-02-12
68793483;14/02/2023;-131.83;-594.06;2023-02-14
53091928;09/02/2023;-114.01;1320.42;2023-02-09
59575867;10/02/2023;-159.2;422.6;2023-02-10
